FileName,Status,Caption,Error
open_images_train_13df5c4badd472af_78.ogg,ok,in this image i can see the drawing of the total is and its shell on the cream colored paper and i can see something is written to the bottom of the image,
open_images_train_fd809cec2280aaf5_26.ogg,ok,"In this picture, I can see a tortoise in front and I see a number of stones and I see that it is blurred in the background",
open_images_train_0b1ab6c323e33b29_65.ogg,ok,In this image we can see a tortoise on the grass and the background is blurred.,
open_images_train_acf8dc103af35d9c_43.ogg,ok,"In this image we can see a presence hand with ring on the finger, also there is a tortoise on the finger, in the background there is grass on the ground and it is looking blur in the background.",
open_images_train_dae0a5c3dcfd55b6_26.ogg,ok,I see this is a large image and I see turtles and I see the green cutting over here and I see the colorful hearts in this image.,
open_images_train_87b71db0541bc2c3_88.ogg,ok,as we can see in the image there is a tortoise with brown color on the ground,
open_images_train_87b71db0541bc2c3_26.ogg,ok,"In this image, I see a turtle which is on the sand.",
open_images_train_87b71db0541bc2c3_24.ogg,ok,In this picture we can see a turtle on the sand.,
open_images_train_87b71db0541bc2c3_77.ogg,ok,In this picture we can see a land of sand where we have some particles over it and a turtle on it.,
open_images_train_87b71db0541bc2c3_85.ogg,ok,"In this image, I can see a turtle on ground.",
open_images_train_4aa6903a2e0551bc_102.ogg,ok,there are two toys on a broken tree trunk which is on the water and there are some other objects in the background,
open_images_train_a89359cae6a4d51e_60.ogg,ok,In this image we can see a tortoise on a wooden log. We can also see some branches of a tree and a wooden log in a water body.,
open_images_train_3594b0e4397827fb_17.ogg,ok,In this image I can see the tortoise on the grass and the tortoise is in black and brown color and the grass is in green color.,
open_images_train_0e925854d6044fcd_54.ogg,ok,see an object look like rock look like rocks you can see an object look like rocks and there are some objects on the top and bottom right circle none of the image,
open_images_train_01db270c6d7b7717_61.ogg,ok,"In the domain we can see a water, above the water rate, the water is swimming.",
open_images_train_f104a51a3b46ac1b_105.ogg,ok,In this image you can see some creators which are in the color of black are on the ground,
open_images_train_ebeebb74869d76a4_39.ogg,ok,In this picture we can observe a shell of a turtle which is in brown and yellow colour. It is in the hand of a human. We can observe a tree. In the background there are some plants and dried leaves on the ground.,
open_images_train_70c1670ea82974a2_61.ogg,ok,"In the middle of the main there is a tortoise, behind the tortoise there is grass.",
open_images_train_01896daaa5e4d5ee_23.ogg,ok,in this image we can see tortoise and between the tortoise we can see a leaf,
open_images_train_0c72b8b95ca44b5a_62.ogg,ok,In this picture we can see some text and a few reptile images.,
open_images_train_0a7e8109d6aa72fd_85.ogg,ok,"In this image I can see a turtle and number of fishes in the background. I can see color of this turtle is white, cream and brown.",
open_images_train_87ad637fbb955e27_14.ogg,ok,"In this image, there is a tortoise In the background, there is a wall",
open_images_train_1aad462eb0c1e200_24.ogg,ok,Here we can see it otherwise in the mud.,
open_images_train_1ebf426cd99c5076_34.ogg,ok,In this image in the center there are two cuttles at the bottom there is sand and there is a board on the left side of the image there is a pole and in the background there is some stone.,
open_images_train_105c9f7a3eea3e27_6.ogg,ok,these are the two animated pictures at the bottom it is in the shape of tortoise,
open_images_train_d128410f3ae9e1f8_97.ogg,ok,"In the same way I can save your tortoise in the water, it is in brown and black colour, water is in blue and green colour.",
open_images_train_130a1c00e296867d_45.ogg,ok,This is our tortoise which is placed on the table. This table is dark green in colour. Here is a person standing. This looks like a bucket. The background looks white in colour.,
open_images_train_b8477316d82fb8ad_92.ogg,ok,this image consists of a turtle on the rock at the bottom there is water the turtle is in black color,
open_images_train_56351056a6d3e4f6_10.ogg,ok,this image we can see the floor and we can see the pictures of notches and there are some dried leaves and we can see some grass,
open_images_train_0fe024d128a39e3d_64.ogg,ok,"In this picture, there is a toy, who is walking on the ground. Beside that, we can see the green grass. In the top right corner, there is a hut. Beside that we can see the board. On the left, we can see table and chairs under the shed. In the background, we can see trees, plants, grass and a monument. In the top left corner, there is a sky.",
open_images_train_484cad3c73fbae34_32.ogg,ok,In this image I can see a tortoise on the ground. Around this I can see the grass and few plants.,
open_images_train_c725b5bd4ab6087c_74.ogg,ok,The picture consists of a turtle on the floor.,
open_images_train_0a7a517438aebe93_69.ogg,ok,"In this image, there's a tortoise and an animal on the land, on the grassland having plants.",
open_images_train_9674fb52f3b76150_92.ogg,ok,"This image consists of a turtle in brown color, at the bottom there is green grass.",
open_images_train_b218f0f922612739_82.ogg,ok,in this image there is a hand of a person holding a tortoise in the hand there is a watch to the wrist to the left there is leg of a person in the background there are plants,
open_images_train_09c417df1f4a87ff_27.ogg,ok,Here in this picture we can see a torn toys present on the ground out there and in front of it we can see a box having some food in it and beside that we can see a wooden plank present and in the front we can see a wooden railing and a tree present on the ground,
open_images_train_8c18d18d5a3494af_27.ogg,ok,Here in this picture we can see a tortoise floating the water over there,
open_images_train_23c872cf1024350d_102.ogg,ok,There is a tortoise which is in water.,
open_images_train_17a4e7c349403648_22.ogg,ok,"In this picture we can see a tortoise on the path, there are few stones and some leaves in the background.",
open_images_train_b6818c319d486988_91.ogg,ok,"In the foreground of the image there is a statue of an animal, in the background of the image there are houses, there are people standing, there is a wall, at the top of the image there is sky, to the left side of the image there is a railing.",
open_images_train_c5b9865589b88c89_92.ogg,ok,"This image consists of a turtle In the hand of a person, the background is blue in color The turtle is in black color",
open_images_train_d1f7a1e44af56c29_85.ogg,ok,In this image you can see number of mistakes and few white and brown color things I can also see green leaves on the top side of the image,
open_images_train_26002065441ffc08_22.ogg,ok,"In this picture we can see a tortoise, there are few plants, we can see a person holding the camera and standing, there are few plants and trees in the background.",
open_images_train_2ab53dc953c24dc0_33.ogg,ok,"This picture is an edited picture. In this image, there is a tortoise. At the bottom, there is grass. There are plants. There is grass.",
open_images_train_897ac7bd3f1a5871_107.ogg,ok,"In this image we can see a tortoise on the rock, you can see water.",
open_images_train_93648de1f3df469e_65.ogg,ok,"In this image we can see two tortoises on the surface, we can see two trees and the water.",
open_images_train_4eb96147d20f40ae_104.ogg,ok,In this image we can see a turtle and we can also see the surface.,
open_images_train_934ba2ea5d9a3ebf_63.ogg,ok,In this effect you can see the painting and there is a tortoise and the text written on it and there is a background with the design.,
open_images_train_0104146871fa5798_72.ogg,ok,In this image we can see a tortoise would log place in water. In the background we can see branches of a tree.,
